23.31,27.24,17,88,1010,0.51,0,0,346,1010.529412
28.15,31.58,17,65,1012,1.03,0,0,350,1011.076923
29.21,33.16,17,65,1012,1.03,0,0,355,1012.181818
31.35,35.97,17,62,1012,1.03,0,0,340,1011.083333
31.83,34.29,17,51,1011,2.06,300,0,360,1010.5
32.24,33.8,40,51,1010,3.6,310,0,357,1009.590909
31.79,33.51,78,51,1009,3.09,300,0.15,355,1009.913043
30,31.77,17,62,1009,4.12,290,0,360,1010.565217
28.94,30.89,78,70,1009,4.63,290,0.25,340,1010
28.93,32.32,78,70,1009,2.57,270,0.29,350,1010.043478
28.14,31.62,17,74,1009,2.57,280,0,330,1009.909091
27.26,30.63,17,74,1010,2.06,270,0,340,1010.272727
27.43,31.25,17,74,1011,1.54,0,0,352,1010.857143
26.64,30.16,17,78,1011,2.06,320,0,320,1010.782609
25.57,29.8,17,83,1012,1.03,0,0,358,1010.217391
25.72,29.67,17,83,1011,1.54,330,0,353,1009.916667
25.72,29.67,17,83,1011,1.54,330,0,290,1009.409091
25,29.81,17,88,1010,0.51,0,0,310,1008.391304
25,29.64,17,88,1010,0.76,43,0,320,1007.666667
25,29.45,78,88,1010,1.03,0,0.37,330,1007.391304
24.85,29.58,17,88,1010,0.51,0,0,330,1008.090909
24.08,28.91,17,94,1010,0.64,28,0,280,1009.5
25.3,30.34,17,88,1011,0.43,45,0,318,1008.714286
26.63,30.99,17,78,1012,0.85,60,0,322,1008.681818
28.15,33.21,17,78,1012,1.03,0,0,352,1007.727273
30.13,34.55,17,65,1012,1.03,0,0,359,1007.636364
30.45,34.03,17,58,1011,1.03,0,0,329,1007.083333
31.83,33.82,17,48,1010,2.06,0,0,270,1006.913043
33,35.66,17,49,1009,2.06,0,0,287,1006.421053
30.78,33.08,17,58,1008,3.09,230,0,326,1007.363636
30,31.97,17,66,1007,4.63,210,0,150,1008
29.23,32.23,17,74,1008,4.12,220,0,335,1008
28.93,32.32,17,70,1008,2.57,210,0,187,1009.333333
28.48,31.99,17,70,1009,2.06,200,0,358,1008.772727
26.24,29.26,17,69,1010,1.03,0,0,357,1009
26.8,30.08,17,69,1010,1.03,0,0,324,1009.47619
26.04,29.61,17,78,1011,1.54,60,0,348,1009.45
25.27,29.7,17,83,1011,0.51,0,0,333,1008.909091
25.27,29.34,17,83,1011,1.03,0,0,357,1008.818182
25.12,29.28,17,83,1010,0.79,134,0,289,1009.571429
25.12,29.48,17,83,1009,0.51,0,0,330,1008.478261
25.12,29.13,17,83,1009,1,121,0,360,1008.619048
24.55,28.78,17,88,1009,1,127,0,360,1010.173913
24.55,28.77,17,88,1010,1.02,126,0,241,1009.761905
24.7,29.07,17,88,1010,0.92,124,0,225,1009.055556
25.71,30.92,17,88,1011,0.51,0,0,225,1007.636364
26.47,31.55,17,83,1011,0.51,0,0,160,1008.071429
27.54,32.26,17,78,1012,1.03,0,0,283,1007.473684
27.89,32.31,17,74,1012,1.03,0,0,315,1008.04
30,34.13,17,66,1011,1.54,0,0,170,1008.571429
30.78,34.16,17,58,1011,1.54,0,0,315,1009.318182
30.45,33.74,17,66,1009,3.09,210,0,354,1010.473684
30.46,34.12,17,66,1008,2.57,260,0,327,1009.764706
26.48,28.83,17,78,1008,3.6,310,0,318,1009.8
27.24,30.96,17,74,1008,1.54,0,0,270,1009.210526
27.26,31.11,17,78,1008,2.06,30,0,335,1008.8
27.12,31.14,17,74,1008,1.03,0,0,359,1008.3
26.17,29.44,17,78,1009,2.06,350,0,266,1008.380952
26.18,29.82,17,78,1010,1.54,320,0,320,1009.454545
25.72,30.2,17,83,1010,0.78,23,0,315,1008.695652
25.57,30.08,17,83,1011,0.62,62,0,315,1008.909091
25.57,30.81,17,89,1011,0.51,0,0,350,1009
25.57,28,17,83,1010,3.6,180,0,86,
25.42,28.85,17,83,1010,2.06,80,0,270,
24.85,28.86,17,88,1009,1.54,0,0,320,
24.85,29.22,17,88,1009,1.03,0,0,300,
24.85,27.98,17,83,1009,2.06,160,0,200,
24.53,28.22,17,83,1010,1.03,0,0,360,
25.15,29.68,17,88,1010,1.03,0,0,330,
25.78,30.12,17,83,1011,1.03,0,0,230,
27,30.96,17,74,1012,1.03,0,0,350,
29,32.84,17,65,1012,1.03,0,0,290,
30,33.57,17,62,1011,1.54,0,0,330,
31,34.72,17,62,1011,2.06,0,0,350,
32.33,36.01,17,55,1010,1.54,0,0,353,
32.09,35.41,17,58,1009,2.57,290,0,350,
30.57,33.13,17,58,1008,2.57,230,0,323,
28.78,32.96,17,74,1008,2.06,0,0,358,
26.94,30.26,17,78,1009,2.57,140,0,356,
26.02,30.8,17,89,1009,1.54,170,0,330,
25.89,30.29,17,83,1010,1.03,0,0,350,
25.89,31.08,17,89,1010,0.84,3,0,360,
25.71,31.03,17,89,1011,0.51,0,0,310,
25.71,29.65,17,83,1011,1.54,150,0,310,
25.71,30.96,17,89,1011,0.61,104,0,280,
25.52,29.72,17,83,1011,1.03,0,0,240,
25,29.45,17,88,1010,1.03,0,0,360,
25,29.45,17,88,1010,1.03,0,0,340,
24.81,30.14,17,94,1010,0.51,0,0,300,
24.85,29.09,17,83,1010,0.48,58,0,310,
26.06,30.55,17,83,1011,1.03,0,0,330,
26.77,31.89,17,83,1011,0.69,87,0,340,
29.49,33.22,17,65,1012,1.54,70,0,330,
31.08,35.56,17,62,1011,1.03,0,0,310,
30.89,34.33,40,58,1011,1.54,0,0,330,
31.97,35.48,40,55,1010,1.54,0,0,310,
32.89,36.36,40,52,1009,1.54,0,0,320,
30.52,32.55,40,62,1008,4.12,230,0,220,
30.57,33.35,17,62,1007,3.09,260,0,240,
26.83,30.28,40,89,1008,4.12,180,0,310,
27.02,32.03,40,89,1008,2.06,220,0,260,
26.07,31.23,17,89,1009,1.03,0,0,320,
26.07,31.25,17,89,1009,1,323,0,360,
26.08,31.45,17,94,1010,1.54,0,0,350,
26.78,31.64,17,89,1010,2.06,330,0,350,
25.89,31.54,17,94,1011,0.97,15,0,340,
25.7,31.19,17,94,1011,1.03,0,0,360,
25.71,31.03,17,89,1011,0.51,0,0,360,
25.71,30.66,17,89,1010,1.03,0,0,350,
25.52,30.53,17,89,1010,0.8,69,0,350,
25.52,30.37,17,89,1010,1.03,0,0,290,
25.51,29.99,17,89,1010,1.54,310,0,260,
25.33,30.07,17,89,1010,1.03,0,0,350,
25,30.08,17,94,1011,1.03,0,0,340,
25.89,30.95,17,89,1011,1.03,0,0,300,
29.83,33.01,17,65,1012,2.57,290,0,300,
30.78,35.11,17,62,1009,1.03,0,0,320,
31.83,34.91,17,55,1008,2.06,0,0,350,
31.83,36.09,17,58,1007,1.03,0,0,270,
28.55,31.45,17,79,1007,4.63,350,0,350,
26.77,30.91,17,89,1008,3.09,160,0,310,
26.07,31.23,17,89,1008,1.03,0,0,250,
25.89,30.95,17,89,1008,1.03,0,0,320,
25.89,31.21,17,89,1010,0.66,39,0,360,
25.71,31.49,17,94,1011,0.62,27,0,360,
25.71,30.96,17,89,1011,0.61,53,0,300,
25.71,31,17,89,1011,0.55,73,0,340,
25.71,31.57,17,94,1010,0.51,0,0,309,
25.71,29.47,17,78,1009,1.03,0,0,300,
25,28.77,86,78,1008,0.51,0,1.27,330,
25,29.27,17,83,1009,0.55,57,0,360,
25,29.17,17,83,1009,0.68,80,0,360,
25.38,29.67,17,83,1010,0.8,108,0,347,
26.78,30.51,17,73,1011,1.03,0,0,330,
28.91,32.88,17,69,1011,1.54,0,0,210,
30,33.02,17,58,1011,1.54,0,0,350,
30.78,34.08,17,55,1011,1.03,0,0,310,
31.96,34.47,17,51,1010,2.06,0,0,320,
32.85,36.17,17,49,1009,1.03,0,0,360,
33.03,36.07,17,49,1007,1.54,0,0,349,
31.6,33.58,17,58,1007,4.12,250,0,350,
31.83,35.37,17,58,1006,2.06,240,0,330,
30.15,32.4,40,70,1006,5.14,250,0,352,
25,28.37,17,88,1007,2.57,0,0,353,
25,29.45,17,88,1008,1.03,0,0,352,
25,30.39,17,94,1009,0.58,353,0,353,
25,29.92,17,88,1010,0.36,25,0,340,
25,30.03,17,94,1010,1.09,90,0,300,
25,30.13,78,94,1010,0.96,88,0.56,280,
24.81,29.85,8,94,1010,0.92,73,0,320,
24.81,29.87,8,94,1009,0.89,61,0,350,
24.63,28.96,8,88,1009,0.92,72,0,360,
23.74,28.14,17,94,1009,0.98,68,0,352,
23.74,28.22,17,94,1008,0.87,72,0,346,
23.74,27.58,86,88,1009,0.95,72,1.15,350,
25.31,30.1,17,88,1009,0.79,65,0,355,
26.55,31.88,17,88,1010,1.03,0,0,340,
26.83,30.74,17,74,1011,0.98,62,0,360,
30,33.02,17,58,1011,1.54,0,0,357,
31.78,35.55,17,55,1010,1.03,0,0,355,
32.16,35.13,17,51,1010,1.54,0,0,360,
33.74,36.39,17,49,1009,2.57,0,0,340,
32.67,36.39,17,52,1008,1.03,0,0,350,
30.89,33.24,17,58,1007,3.09,240,0,330,
25,26.93,17,88,1007,4.63,220,0,340,
26.78,30.59,93,83,1007,2.57,150,8,352,
25.56,30.97,17,94,1008,1.03,0,0,320,
26.01,31.39,17,88,1009,0.51,0,0,358,
25.37,30.44,17,88,1010,0.44,57,0,353,
25.38,30.36,17,88,1011,0.57,66,0,290,
25.19,30.38,17,94,1011,1.03,27,0,310,
25.71,29.65,17,83,1011,1.54,350,0,320,
25.71,30.23,17,83,1011,0.72,25,0,330,
25.52,29.72,17,83,1010,1.03,0,0,330,
25,28.73,17,88,1010,2.06,320,0,280,
25,29.09,17,88,1009,1.54,330,0,318,
25,29.09,17,88,1010,1.54,0,0,322,
24.81,28.29,17,83,1010,1.54,310,0,352,
24.82,29.17,17,88,1011,1.03,0,0,359,
25.78,29.76,17,83,1012,1.54,320,0,329,
26.83,31.17,17,78,1013,1.03,0,0,270,
29.5,34.27,17,70,1013,1.03,0,0,287,
31.08,34.97,17,58,1012,1.03,0,0,326,
31.83,35.99,17,55,1011,0.51,0,0,150,
31.83,34.91,40,55,1010,2.06,0,0,335,
31.17,34.13,17,66,1009,4.12,280,0,187,
26.42,29.11,86,94,1009,5.66,120,2.3,358,
25.03,28.32,40,94,1009,3.6,190,0,357,
25.64,30.74,86,94,1009,1.54,190,1.2,324,
24.3,29.34,78,94,1009,0.51,0,0.57,348,
25.19,30.15,86,88,1010,0.45,323,1.02,333,
25,30.08,86,94,1011,1.03,0,1.5,357,
25,29.36,17,94,1011,2.06,200,0,289,
25,30.08,17,94,1013,1.03,0,0,330,
25,30.37,17,94,1012,0.61,81,0,360,
24.81,29.91,17,94,1012,0.84,78,0,360,
24.81,29.82,17,94,1011,0.97,67,0,241,
24.63,29.14,17,94,1011,1.54,320,0,225,
23.93,28.99,17,100,1010,1.03,0,0,225,
23.74,27.38,8,94,1011,2.06,310,0,160,
23.74,28.47,8,94,1011,0.51,0,0,283,
24.3,29.28,8,94,1011,0.59,75,0,315,
26.06,31.47,8,88,1012,0.51,0,0,170,
27.54,32.26,17,78,1013,1.03,0,0,315,
29.3,32.76,17,61,1013,1.03,0,0,354,
30.89,32.94,17,51,1012,2.06,0,0,327,
31.26,34.06,17,55,1012,2.06,280,0,318,
32.33,35.01,78,51,1011,2.06,0,0.88,270,
31.96,33.65,17,48,1009,2.57,220,0,335,
32.62,34.99,17,46,1009,1.54,0,0,359,
30.52,35.29,17,66,1008,1.03,0,0,266,
30.78,33.8,17,58,1008,2.06,220,0,320,
29.08,32.35,17,74,1009,3.6,220,0,315,
27.89,32.45,17,78,1009,1.54,200,0,315,
26.78,31.31,17,83,1010,1.54,190,0,350,
26.78,31.67,17,83,1011,1.03,0,0,86,
25.52,30.37,17,89,1012,1.03,0,0,270,
25.52,30.48,17,89,1012,0.86,12,0,320,
24.81,29.33,17,88,1011,0.79,358,0,300,
24.63,29.24,17,88,1011,0.51,0,0,200,
24.63,29.06,0,88,1011,0.78,8,0,360,
23.93,28.38,0,94,1011,1.06,37,0,330,
23.74,28.04,0,94,1011,1.12,44,0,230,
23.74,27.89,17,88,1011,0.51,0,0,350,
23.75,27.54,17,88,1012,1.03,0,0,290,
25.78,29.91,17,83,1012,1.33,81,0,330,
28.92,33.61,17,69,1013,0.51,0,0,350,
30.56,33.48,17,58,1013,2.06,0,0,353,
31.07,32.84,17,51,1012,2.57,310,0,350,
31.26,34.19,17,51,1011,1.03,0,0,323,
31.65,34.39,40,51,1010,1.54,0,0,358,
31.96,35.09,40,48,1009,0.51,0,0,356,
32.89,33.8,17,43,1008,3.09,10,0,330,
32,34.78,17,48,1008,1.03,0,0,350,
32,34.78,17,48,1008,1.03,0,0,360,
30,33.41,17,66,1009,2.57,270,0,310,
28.12,31.81,17,70,1010,1.54,310,0,310,
27.89,31.95,17,74,1010,1.54,0,0,280,
26.4,31.08,17,83,1011,1.03,0,0,240,
26.83,31.17,17,78,1012,1.03,0,0,360,
25.52,30.89,17,89,1012,0.28,356,0,340,
25,29.65,17,88,1012,0.74,45,0,300,
24.62,28.87,17,88,1011,1.03,0,0,310,
24.44,27.97,17,83,1011,1.19,24,0,330,
23.56,27.67,17,94,1011,1.26,42,0,340,
23.55,27.12,17,83,1011,0.51,0,0,330,
23.56,26.72,17,83,1011,1.11,48,0,310,
23.6,27.77,17,94,1012,1.2,64,0,330,
25.78,29.57,17,78,1013,1.03,0,0,310,
27.89,30.35,17,61,1013,1.54,170,0,320,
30.37,31.84,17,51,1013,2.57,0,0,220,
31.26,32.29,17,48,1012,3.09,330,0,240,
33.78,36.13,17,43,1011,1.54,0,0,310,
32.89,34.88,17,43,1011,1.54,0,0,260,
32.89,35.15,40,49,1009,2.57,40,0,320,
32.89,34.55,17,52,1009,4.12,240,0,360,
30.71,32.25,17,58,1009,4.12,270,0,350,
30,33.05,17,66,1009,3.09,290,0,350,
25.78,29.33,17,89,1010,3.09,220,0,340,
25.52,30.37,17,89,1011,1.03,0,0,360,
25,30.08,17,94,1012,1.03,0,0,360,
24.63,28.05,40,94,1013,3.09,90,0,350,
23.93,28.04,17,94,1013,1.54,0,0,350,
23.93,28.66,17,94,1013,0.66,59,0,290,
23.93,28.67,17,94,1013,0.64,60,0,260,
23.93,28.99,17,100,1012,1.03,0,0,350,
23.93,28.51,17,94,1011,0.87,56,0,340,
23.74,28.34,17,94,1011,0.69,56,0,300,
23.74,28.32,17,94,1011,0.73,69,0,300,
23.74,28.34,17,94,1011,0.69,44,0,320,
24.68,30.47,17,100,1012,0.62,60,0,350,
26.44,31.82,17,89,1013,1.03,0,0,270,
28.04,32.54,17,74,1013,1.03,0,0,350,
30.28,34.06,17,65,1013,2.06,20,0,310,
30.53,32.64,40,55,1012,2.57,350,0,250,
32.22,35.13,40,55,1012,2.57,350,0,320,
31.78,33.86,40,51,1011,2.57,0,0,360,
32.89,33.93,40,46,1010,3.6,0,0,360,
32.85,35.44,78,49,1009,2.06,60,0.77,300,
31.83,34.29,17,51,1009,2.06,70,0,340,
31.83,34.65,78,51,1009,1.54,70,0.18,309,
29.53,32.33,17,66,1010,3.09,250,0,300,
25.78,26.33,40,78,1011,5.66,170,0,330,
25.78,29.76,17,83,1012,1.54,150,0,360,
25.78,30.12,17,83,1012,1.03,0,0,360,
26.78,32.16,17,83,1012,0.33,116,0,347,
26.59,30.34,17,74,1013,1.03,0,0,330,
26.59,30.34,17,74,1012,1.03,0,0,210,
26.83,30.12,17,69,1012,1.03,0,0,350,
26.83,30.7,17,74,1011,1.03,0,0,310,
25.52,29.55,17,78,1011,0.51,0,0,320,
25.51,29.17,17,78,1011,1.03,0,0,360,
25.52,29.72,17,83,1012,1.03,0,0,349,
25.71,29.99,17,83,1012,1.06,79,0,350,
27.33,31.22,17,69,1013,0.51,0,0,330,
29.3,31.68,17,61,1014,2.57,350,0,352,
30.19,32.93,17,58,1014,2.06,0,0,353,
31.6,32.77,17,48,1013,3.09,0,0,352,
32.15,34.39,17,51,1012,2.57,360,0,353,
33.04,36.08,17,49,1011,1.54,0,0,340,
33.94,36.52,17,46,1010,2.06,300,0,300,
31.78,34.58,17,51,1009,1.54,0,0,280,
31.83,34.91,17,55,1009,2.06,0,0,320,
30.78,34.25,17,66,1009,3.09,270,0,350,
28.94,32.49,17,74,1010,3.09,230,0,360,
27.66,31.73,17,78,1011,2.06,280,0,352,
27.27,31.84,17,78,1011,1.03,0,0,346,
26.99,31.41,17,78,1012,1.03,0,0,350,
26.59,31.02,17,83,1012,1.54,0,0,355,
26.49,31.45,17,83,1012,0.69,44,0,340,
25.7,30.65,17,89,1012,1.03,0,0,360,
25.71,30.65,17,89,1012,1.05,75,0,357,
25.52,30.37,17,89,1011,1.03,0,0,355,
24.81,29.16,17,88,1011,1.03,0,0,360,
24.81,29.49,17,88,1011,0.55,111,0,340,
24.81,29.52,17,88,1011,0.51,0,0,350,
25.19,29.86,17,88,1012,0.87,95,0,330,
27.54,32.14,17,74,1012,0.51,0,0,340,
29.5,33.59,17,65,1013,1.03,0,0,352,
30.56,34.42,17,62,1013,1.54,0,0,320,
32.15,36.47,17,55,1012,0.51,0,0,358,
33.22,36.49,17,52,1011,2.06,280,0,353,
32.89,36,17,52,1010,2.06,0,0,290,
33.94,37.4,40,49,1009,1.54,0,0,310,
32.09,35.04,17,58,1008,3.09,290,0,320,
28.15,31.32,40,83,1008,4.63,230,0,330,
27.18,31.58,17,83,1009,2.06,310,0,330,
26.42,30.9,17,83,1010,1.32,265,0,280,
27.89,32.81,17,78,1010,1.03,0,0,318,
26.6,31.75,17,83,1011,0.51,0,0,322,
26.41,31.34,17,83,1012,0.68,37,0,352,
25.52,30.55,17,89,1012,0.76,63,0,359,
25.52,30.78,86,89,1012,0.44,69,1.78,329,
25.34,30.34,78,89,1012,0.67,67,0.13,270,
25.34,30.05,0,89,1012,1.08,64,0,287,
24.63,29.36,17,94,1011,1.22,66,0,326,
24.43,28.53,17,88,1011,1.09,74,0,150,
24.44,28.12,17,83,1011,0.98,76,0,335,
23.93,27.86,17,88,1012,0.96,93,0,187,
25.37,29.51,17,83,1012,1,94,0,358,
26.83,30.12,17,69,1013,1.03,0,0,357,
27.89,32.06,17,69,1013,0.51,0,0,324,
30,33.02,17,58,1013,1.54,0,0,348,
31.96,34.84,17,51,1012,1.54,0,0,333,
33.23,36.72,17,49,1011,1.03,0,0,357,
33.4,36.1,17,46,1010,1.54,30,0,289,
32.85,36.53,17,49,1009,0.51,0,0,330,
32.67,34.7,86,46,1009,2.06,310,3.65,360,
31.78,34.58,17,51,1009,1.54,0,0,360,
30.72,33.06,86,51,1009,1.54,80,3.64,241,
29.7,31.86,17,58,1010,2.57,200,0,225,
28.48,31.2,17,61,1010,1.54,0,0,225,
27.86,31.58,17,65,1011,0.42,89,0,160,
26.22,29.41,17,69,1011,0.77,82,0,283,
25.34,27.6,17,69,1012,1.54,0,0,315,
24.82,28.46,17,78,1012,0.57,76,0,170,
24.08,27.91,17,83,1012,0.51,0,0,315,
23.75,27.48,17,88,1012,1.12,32,0,354,
23.78,27.47,17,83,1011,0.51,0,0,327,
23.16,26.53,17,88,1011,1.2,58,0,318,
22.85,25.59,17,83,1011,1.23,73,0,270,
22.67,25.3,17,83,1012,1.27,78,0,335,
22.68,25.5,17,83,1012,1.01,75,0,359,
26.2,30.34,17,78,1012,0.84,62,0,266,
28.59,31.2,17,57,1013,1.03,0,0,320,
30.56,33.26,17,54,1013,1.54,0,0,315,
32.14,33.84,17,43,1012,1.54,0,0,315,
33.23,35.36,17,43,1011,1.54,280,0,350,
34.11,36.07,17,40,1010,1.54,0,0,86,
34.3,36.34,17,40,1009,1.54,0,0,270,
32.67,34.46,17,49,1008,3.09,260,0,320,
32.89,34.06,40,49,1008,4.12,270,0,300,
30.71,32.18,17,55,1008,3.6,260,0,200,
30,31.93,17,58,1009,3.09,260,0,360,
29,33.14,17,70,1009,1.54,260,0,330,
28.71,33.06,17,70,1010,1.03,0,0,230,
28.01,31.87,17,69,1011,1.03,0,0,350,
26.41,30.69,17,74,1012,0.15,198,0,290,
25.7,30.44,17,83,1011,0.39,109,0,330,
25,29.79,17,88,1011,0.54,111,0,350,
25,29.81,17,88,1011,0.52,67,0,353,
24.81,29.35,17,88,1010,0.76,64,0,350,
24.62,28.54,17,83,1010,0.77,42,0,323,
25,29.27,17,83,1010,0.55,30,0,358,
24.29,28.72,17,88,1010,0.51,0,0,356,
24.67,29.79,17,94,1011,0.69,88,0,330,
25.78,30.12,17,83,1011,1.03,0,0,350,
30,33.93,17,62,1012,1.03,0,0,360,
30.78,33.73,17,55,1011,1.54,0,0,310,
32.16,36.12,17,55,1011,1.03,0,0,310,
33.22,35.98,17,49,1010,2.06,0,0,280,
33.93,35.98,40,43,1009,2.06,0,0,240,
33.94,37.24,40,46,1007,1.03,0,0,360,
33.56,36.84,17,49,1007,1.54,240,0,340,
31.78,34.47,17,62,1007,4.12,240,0,300,
31.64,33.64,17,58,1007,4.12,210,0,310,
28.53,30.83,17,66,1007,3.09,190,0,330,
27.11,31.12,17,74,1009,1.03,0,0,340,
27.11,31.24,17,78,1009,1.54,0,0,330,
26.4,31.76,17,89,1010,1.03,0,0,310,
25.89,30.95,17,89,1011,1.03,0,0,330,
25.89,31.17,17,89,1011,0.71,59,0,310,
25.71,31.03,17,89,1010,0.51,0,0,320,
25.32,29.42,17,83,1010,1.03,0,0,220,
24.81,29.52,17,88,1009,0.51,0,0,240,
24.62,29.23,17,88,1010,0.51,0,0,310,
24.81,29.52,17,88,1010,0.51,0,0,260,
25.19,30.11,0,88,1011,0.51,0,0,320,
27.34,30.87,17,78,1011,2.57,320,0,360,
29.39,33.61,17,69,1012,1.54,360,0,350,
30.55,35.33,17,66,1012,1.03,0,0,350,
31.83,36.09,17,58,1011,1.03,0,0,340,
29.66,35.07,17,74,1012,1.03,0,0,360,
29.66,35.07,17,74,1012,1.03,0,0,360,
31.46,36.03,17,66,1011,2.06,290,0,350,
31.45,36.01,17,66,1011,2.06,290,0,350,
32.49,36.25,40,55,1010,1.54,0,0,290,
33.23,37.37,40,55,1010,1.54,0,0,260,
33.94,37.93,40,52,1008,1.54,0,0,350,
33.01,37.39,40,55,1007,1.03,0,0,340,
29.58,31.19,17,65,1007,4.63,180,0,300,
27.72,33.16,93,89,1007,2.06,100,15.38,300,
